run,type,module,name,attrname,attrvalue,value
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].appl,beaconLengthBits,,,256bit
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].appl,beaconLengthBits,unit,bit,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].appl,beaconUserPriority,,,7
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].appl,beaconInterval,,,1s
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].appl,beaconInterval,unit,s,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].appl,dataLengthBits,,,1024bit
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].appl,dataLengthBits,unit,bit,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].appl,dataOnSch,,,false
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].appl,dataUserPriority,,,5
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].appl,avoidBeaconSynchronization,,,true
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].appl,sendWSA,,,false
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].appl,wsaLengthBits,,,250bit
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].appl,wsaLengthBits,unit,bit,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].appl,wsaInterval,,,1s
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].appl,wsaInterval,unit,s,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,typename,,,"""org.car2x.veins.modules.phy.PhyLayer80211p"""
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,recordStats,,,false
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,usePropagationDelay,,,true
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,noiseFloor,,,-98dBm
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].nic.phy80211p,noiseFloor,unit,dBm,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,useNoiseFloor,,,true
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,antenna,,,"<Antenna type=""SampledAntenna1D"" id=""monopole"">...</Antenna> at /home/athadebesh/Thesis/Object_Detection_V2X_Communication/Comm_V2X/simulations//antenna.xml:35"
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,antennaOffsetX,,,0m
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].nic.phy80211p,antennaOffsetX,unit,m,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,antennaOffsetY,,,0m
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].nic.phy80211p,antennaOffsetY,unit,m,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,antennaOffsetZ,,,0m
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].nic.phy80211p,antennaOffsetZ,unit,m,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,antennaOffsetYaw,,,0rad
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].nic.phy80211p,antennaOffsetYaw,unit,rad,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,analogueModels,,,<root>...</root> at /home/athadebesh/Thesis/Object_Detection_V2X_Communication/Comm_V2X/simulations//config.xml:34
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,decider,,,<root>...</root> at /home/athadebesh/Thesis/Object_Detection_V2X_Communication/Comm_V2X/simulations//config.xml:34
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,minPowerLevel,,,-110dBm
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].nic.phy80211p,minPowerLevel,unit,dBm,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,timeRXToTX,,,0s
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].nic.phy80211p,timeRXToTX,unit,s,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,timeRXToSleep,,,0s
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].nic.phy80211p,timeRXToSleep,unit,s,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,timeTXToRX,,,0s
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].nic.phy80211p,timeTXToRX,unit,s,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,timeTXToSleep,,,0s
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].nic.phy80211p,timeTXToSleep,unit,s,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,timeSleepToRX,,,0s
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].nic.phy80211p,timeSleepToRX,unit,s,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,timeSleepToTX,,,0s
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].nic.phy80211p,timeSleepToTX,unit,s,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,initialRadioState,,,0
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,radioMinAtt,,,1
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,radioMaxAtt,,,0
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,nbRadioChannels,,,1
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,initialRadioChannel,,,0
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,ccaThreshold,,,-65dBm
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].nic.phy80211p,ccaThreshold,unit,dBm,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,collectCollisionStatistics,,,false
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.phy80211p,allowTxDuringRx,,,false
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.mac1609_4,typename,,,"""org.car2x.veins.modules.mac.ieee80211p.Mac1609_4"""
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.mac1609_4,notAffectedByHostState,,,false
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.mac1609_4,headerLength,,,0bit
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].nic.mac1609_4,headerLength,unit,bit,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.mac1609_4,address,,,"""auto"""
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.mac1609_4,useServiceChannel,,,false
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.mac1609_4,serviceChannel,,,1
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.mac1609_4,bitrate,,,6000000bps
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].nic.mac1609_4,bitrate,unit,bps,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.mac1609_4,syncOffset,,,0.0003s
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].nic.mac1609_4,syncOffset,unit,s,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.mac1609_4,txPower,,,20mW
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].nic.mac1609_4,txPower,unit,mW,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.mac1609_4,queueSize,,,0
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.mac1609_4,dot11RTSThreshold,,,12000bit
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].nic.mac1609_4,dot11RTSThreshold,unit,bit,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.mac1609_4,dot11ShortRetryLimit,,,7
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.mac1609_4,dot11LongRetryLimit,,,4
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.mac1609_4,ackLength,,,112bit
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[0].nic.mac1609_4,ackLength,unit,bit,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.mac1609_4,useAcks,,,false
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.mac1609_4,frameErrorRate,,,0
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic.mac1609_4,ackErrorRate,,,0
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic,typename,,,"""org.car2x.veins.modules.nic.Nic80211p"""
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].nic,connectionManagerName,,,"""connectionManager"""
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].mobility,typename,,,"""org.car2x.veins.base.modules.BaseMobility"""
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].mobility,notAffectedByHostState,,,true
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].mobility,x,,,195
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].mobility,y,,,345
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].mobility,z,,,3
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].mobility,xOrientation,,,1
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].mobility,yOrientation,,,0
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0].mobility,zOrientation,,,0
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0],typename,,,"""org.car2x.veins.nodes.RSU"""
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0],applType,,,"""TraCIDemoRSU11p"""
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[0],nicType,,,"""Nic80211p"""
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].appl,typename,,,"""org.car2x.veins.modules.application.traci.TraCIDemoRSU11p"""
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].appl,headerLength,,,80bit
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].appl,headerLength,unit,bit,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].appl,sendBeacons,,,false
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].appl,beaconLengthBits,,,256bit
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].appl,beaconLengthBits,unit,bit,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].appl,beaconUserPriority,,,7
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].appl,beaconInterval,,,1s
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].appl,beaconInterval,unit,s,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].appl,dataLengthBits,,,1024bit
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].appl,dataLengthBits,unit,bit,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].appl,dataOnSch,,,false
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].appl,dataUserPriority,,,5
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].appl,avoidBeaconSynchronization,,,true
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].appl,sendWSA,,,false
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].appl,wsaLengthBits,,,250bit
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].appl,wsaLengthBits,unit,bit,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].appl,wsaInterval,,,1s
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].appl,wsaInterval,unit,s,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,typename,,,"""org.car2x.veins.modules.phy.PhyLayer80211p"""
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,recordStats,,,false
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,usePropagationDelay,,,true
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,noiseFloor,,,-98dBm
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].nic.phy80211p,noiseFloor,unit,dBm,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,useNoiseFloor,,,true
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,antenna,,,"<Antenna type=""SampledAntenna1D"" id=""monopole"">...</Antenna> at /home/athadebesh/Thesis/Object_Detection_V2X_Communication/Comm_V2X/simulations//antenna.xml:35"
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,antennaOffsetX,,,0m
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].nic.phy80211p,antennaOffsetX,unit,m,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,antennaOffsetY,,,0m
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].nic.phy80211p,antennaOffsetY,unit,m,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,antennaOffsetZ,,,0m
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].nic.phy80211p,antennaOffsetZ,unit,m,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,antennaOffsetYaw,,,0rad
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].nic.phy80211p,antennaOffsetYaw,unit,rad,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,analogueModels,,,<root>...</root> at /home/athadebesh/Thesis/Object_Detection_V2X_Communication/Comm_V2X/simulations//config.xml:34
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,decider,,,<root>...</root> at /home/athadebesh/Thesis/Object_Detection_V2X_Communication/Comm_V2X/simulations//config.xml:34
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,minPowerLevel,,,-110dBm
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].nic.phy80211p,minPowerLevel,unit,dBm,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,timeRXToTX,,,0s
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].nic.phy80211p,timeRXToTX,unit,s,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,timeRXToSleep,,,0s
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].nic.phy80211p,timeRXToSleep,unit,s,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,timeTXToRX,,,0s
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].nic.phy80211p,timeTXToRX,unit,s,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,timeTXToSleep,,,0s
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].nic.phy80211p,timeTXToSleep,unit,s,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,timeSleepToRX,,,0s
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].nic.phy80211p,timeSleepToRX,unit,s,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,timeSleepToTX,,,0s
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].nic.phy80211p,timeSleepToTX,unit,s,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,initialRadioState,,,0
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,radioMinAtt,,,1
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,radioMaxAtt,,,0
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,nbRadioChannels,,,1
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,initialRadioChannel,,,0
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,ccaThreshold,,,-65dBm
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].nic.phy80211p,ccaThreshold,unit,dBm,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,collectCollisionStatistics,,,false
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.phy80211p,allowTxDuringRx,,,false
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.mac1609_4,typename,,,"""org.car2x.veins.modules.mac.ieee80211p.Mac1609_4"""
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.mac1609_4,notAffectedByHostState,,,false
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.mac1609_4,headerLength,,,0bit
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].nic.mac1609_4,headerLength,unit,bit,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.mac1609_4,address,,,"""auto"""
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.mac1609_4,useServiceChannel,,,false
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.mac1609_4,serviceChannel,,,1
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.mac1609_4,bitrate,,,6000000bps
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].nic.mac1609_4,bitrate,unit,bps,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.mac1609_4,syncOffset,,,0.0003s
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].nic.mac1609_4,syncOffset,unit,s,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.mac1609_4,txPower,,,20mW
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].nic.mac1609_4,txPower,unit,mW,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.mac1609_4,queueSize,,,0
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.mac1609_4,dot11RTSThreshold,,,12000bit
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].nic.mac1609_4,dot11RTSThreshold,unit,bit,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.mac1609_4,dot11ShortRetryLimit,,,7
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.mac1609_4,dot11LongRetryLimit,,,4
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.mac1609_4,ackLength,,,112bit
General-0-20250406-10:23:51-5078,attr,Manhattan.rsu[1].nic.mac1609_4,ackLength,unit,bit,
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.mac1609_4,useAcks,,,false
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.mac1609_4,frameErrorRate,,,0
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic.mac1609_4,ackErrorRate,,,0
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic,typename,,,"""org.car2x.veins.modules.nic.Nic80211p"""
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].nic,connectionManagerName,,,"""connectionManager"""
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].mobility,typename,,,"""org.car2x.veins.base.modules.BaseMobility"""
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].mobility,notAffectedByHostState,,,true
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].mobility,x,,,345
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].mobility,y,,,245
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].mobility,z,,,3
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].mobility,xOrientation,,,1
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].mobility,yOrientation,,,0
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1].mobility,zOrientation,,,0
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1],typename,,,"""org.car2x.veins.nodes.RSU"""
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1],applType,,,"""TraCIDemoRSU11p"""
General-0-20250406-10:23:51-5078,param,Manhattan.rsu[1],nicType,,,"""Nic80211p"""
General-0-20250406-10:23:51-5078,param,Manhattan,typename,,,"""comm_v2x.simulations.Manhattan"""
General-0-20250406-10:23:51-5078,param,Manhattan,playgroundSizeX,,,2500m
General-0-20250406-10:23:51-5078,attr,Manhattan,playgroundSizeX,unit,m,
General-0-20250406-10:23:51-5078,param,Manhattan,playgroundSizeY,,,2500m
General-0-20250406-10:23:51-5078,attr,Manhattan,playgroundSizeY,unit,m,
General-0-20250406-10:23:51-5078,param,Manhattan,playgroundSizeZ,,,50m
General-0-20250406-10:23:51-5078,attr,Manhattan,playgroundSizeZ,unit,m,
